StartDate,EndDate,Progress,Durationinseconds,ID,Consent,Consent_check,Consent_NY_2ndchance,Country,Country_5_TEXT,Relationship,Relationship_list,Relationship_list_12_TEXT,Gender,Gender_list,Gender_list_38_TEXT,Gender_assigned,Sex_identity,Sex_identity_7_TEXT,Sex_Attraction,Sex_Attraction_7_TEXT,Sex_Experiences,Sex_Experiences_7_TEXT,SES_ladder,Skin_colour_choice,Weight_metric,Weight_kilograms_1,Weight_Pounds_1,Weight_StonesPounds_1,Weight_StonesPounds_2,Body_dissat_M_1,Body_dissat_M_2,Body_dissat_M_3,Body_dissat_M_4,Body_dissat_M_5,Body_dissat_M_6,Body_dissat_M_7_r,Body_dissat_BF_1,Body_dissat_BF_2,Body_dissat_BF_3,Body_dissat_BF_4,Body_dissat_BF_5,QoL_1_Psych_C1,QoL_2_Psych_R4,QoL_5_Psych_MH_7,QoL_7_Psych_SW3,QoL_8_Psych_MH8,QoL_9_Psych_R6,QoL_10_Psych_R1,QoL_12_Psych_MH2,QoL_14_Psych_MH3,QoL_13_Psych_SW2,QoL_16_Psych_MH4,QoL_17_Psych_H2,QoL_18_Psych_MH6,QoL_4_Psych_R7,QoL_20_Psych_H3,QoL_21_Psych_C3,QoL_23_Psych_R1,QoL_25_Psych_H4,QoL_26_Psych_SW1,QoL_27_Psych_H1,QoL_29_Psych_C2,QoL_31_Psych_R3,QoL_33_Psych_MH1,QoL_34_R5,QoL_35_MH5,EDS_bodyweight_1,EDS_bodyweight_2,EDS_bodyweight_3,EDS_bodyweight_4,EDS_bodyweight_5,EDS_bodyweight_6,EDS_bodyweight_7,EDS_bodyweight_8,EDS_bodyweight_9,WBISM_1_r,WBISM_2,WBISM_3,WBISM_4,WBISM_5,WBISM_6,WBISM_7,WBISM_8,WBISM_9_r,WBISM_10,WBISM_11,WeightBias_1,WeightBias_2,WeightBias_3,WeightBias_4,WeightBias_5,WeightBias_6,WeightBias_7_r,WeightBias_8,WeightBias_9_r,WeightBias_10_r,WeightBias_11_r,WeightBias_12_r,WeightBias_13_r,WeightBias_14,WeightBias_15_r,WeightBias_16_r,WeightBias_17_r,WeightBias_18_r,WeightBias_19_r,WeightBias_20_r,SBQR_4,Likelihood,Weight_kilograms_1_New,Weight_Pounds_1_New,Weight_StonesPounds_1_New,Weight_StonesPounds_2_New
8/29/2020 0:00:00,8/29/2020 0:00:00,100,462,10f52972f2db9fd7f203e2cf7c70b942,1,NA,NA,4,NA,2,"2,9",NA,2,14,NA,1,3,NA,1,NA,1,NA,7,3,2, ,46, , ,4,3,4,3,4,4,2,4,3,4,2,2,4,4,4,3,4,2,2,4,3,3,2,3,5,2,3,3,1,3,5,3,4,4,5,2,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,4,5,4,4,7,6,5,7,7,7,2,7,1,1,1,1,2,5,2,2,2,2,2,2,5,1, ,135, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,630,1ea57f6a41620545bd994c47d16309d8,1,NA,NA,2,NA,2,"2,5,8",NA,1,NA,NA,NA,2,NA,2,NA,2,NA,1,10,2, ,133, , ,1,3,3,1,3,3,3,4,3,1,1,1,2,4,2,1,2,1,2,1,3,2,1,2,1,1,4,1,2,2,1,3,2,4,1,2,1,1,1,1,1,1,1,1,1,1,7,1,1,3,1,1,1,1,7,1,1,7,3,7,4,7,7,1,7,1,1,6,2,6,4,2,1,1,1,1,1,1,1, ,222, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,494,6240586ed73cba933d762e66fa3454ae,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,1,2, ,121, , ,4,4,4,4,4,4,2,5,5,4,4,4,5,4,4,4,4,1,4,4,3,4,3,5,3,1,4,4,4,4,4,5,5,4,5,4,4,3,3,3,2,2,2,4,2,1,3,6,6,6,6,6,5,5,1,6,6,7,7,7,7,7,7,2,7,1,1,2,2,3,5,3,1,1,1,1,1,4,2, ,210, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,825,6014d2e15d85ab06ca24570a685442f3,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,2,2, ,81, , ,5,4,5,4,5,5,2,4,3,4,2,3,4,3,2,3,2,2,2,4,2,2,1,3,4,2,2,2,2,2,4,3,4,3,2,3,2,1,1,1,1,1,1,2,1,1,6,3,5,6,4,1,1,1,2,5,3,7,3,7,3,6,2,4,4,4,1,7,4,7,1,7,5,5,5,5,2,3,1, ,170, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,910,c83cef5ad29de8498e557d88614ee708,1,NA,NA,1,NA,2,"3,6,8",NA,1,NA,NA,NA,3,NA,2,NA,2,NA,8,2,1,31, , , ,3,2,4,2,2,3,2,4,4,4,3,3,3,4,3,3,3,2,2,4,3,3,2,3,3,2,3,2,3,3,2,3,3,4,4,2,2,2,3,2,2,2,2,3,3,2,6,3,5,5,4,3,5,2,5,3,6,4,3,5,3,4,2,5,5,3,3,6,4,6,2,6,2,3,2,4,3,3,1,70, , , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,907,8667e71a2440c58ce79ee052b0da165a,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,8,3,2, ,16, , ,5,2,3,3,2,4,1,5,4,3,2,4,4,3,3,4,3,1,3,2,3,3,2,4,4,1,3,2,3,3,2,3,3,4,3,3,2,2,3,1,1,1,1,3,3,1,3,2,5,3,3,3,3,1,3,2,1,6,6,6,5,6,5,4,6,2,2,6,4,6,2,5,2,2,2,2,2,3,3, ,105, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,2128,ec6dc5d7aadcdba993305b673e4b3d6a,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,2,1,2, ,261, , ,4,3,3,3,4,4,1,3,5,5,5,5,3,4,4,4,3,1,3,3,3,4,1,4,3,2,3,3,3,3,2,3,3,4,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,6,6,7,5,6,6,6,1,7,7,1,3,5,5,7,7,3,7,1,1,3,2,1,7,3,1,1,1,1,1,4,1, ,350, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,817,3141e3197611856dedb3899537f4c52e,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,2,2, ,71, , ,3,3,3,2,3,3,3,1,1,1,1,1,3,3,3,3,3,2,2,3,3,2,1,3,3,2,3,2,2,3,2,3,3,3,3,3,3,1,1,1,1,1,1,2,1,2,7,1,1,1,1,1,1,1,7,1,1,7,5,6,5,5,4,2,6,2,2,6,4,5,4,4,2,2,2,2,4,2,1, ,160, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,1025,1e8d2938043e0be58fdeda24eecd7b53,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,6,3,1,47, , , ,5,4,5,5,4,4,1,4,5,4,4,5,3,3,3,4,3,2,3,2,3,3,2,4,4,2,3,3,3,3,3,4,3,3,3,2,2,2,3,2,2,2,2,3,3,2,2,6,6,6,6,6,6,5,2,6,6,6,3,6,3,6,3,3,6,2,2,6,5,6,3,5,3,5,3,4,3,2,1,86, , , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,3490,922a23ab2075922f9470ef45ee6d2bc6,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,1,2, ,161, , ,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,3,2,1,1,4,4,3,2,1,1,4,3,2,6,5,4,6,5,1,2,2,5,4,4,6,6,6,6,6,6,2,6,2,2,4,4,4,4,4,4,4,4,4,4,1,2, ,250, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,918,f34331a73ebb8cf9e9d125bd97dc3d8e,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,8,1,2, ,98, , ,2,2,2,1,2,3,4,1,1,2,1,1,2,2,2,2,3,1,2,3,3,1,1,2,2,2,2,1,2,2,1,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,7,2,2,1,2,1,1,1,7,1,1,6,6,7,6,7,6,4,7,1,1,3,4,5,5,3,1,1,1,1,1,3,1, ,187, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,753,e0238c8fb357373a1e5312228ddb245e,1,NA,NA,4,NA,2,9,NA,1,NA,NA,NA,5,NA,2,NA,2,NA,6,1,2, ,71, , ,2,3,3,2,3,2,3,3,3,2,2,3,2,3,3,2,3,1,2,3,3,3,2,3,2,1,3,3,2,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,7,1,4,4,4,2,2,2,5,5,2,6,6,6,6,6,6,2,6,1,4,2,2,2,6,2,2,2,2,2,4,3,2, ,160, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,961,d464e6fe4ba8f1ecb704f1b7ee594699,1,NA,NA,4,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,3,2, ,76, , ,4,4,4,3,4,4,3,3,3,2,1,1,2,3,3,3,2,1,2,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,6,2,3,2,2,2,2,2,6,2,2,6,3,4,3,4,2,4,4,2,4,6,4,6,2,6,6,6,6,6,3,1,1, ,165, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,20231,a5baf657b59c192838b75d94df15e156,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,1,2, ,81, , ,2,3,4,2,4,4,5,2,2,2,1,2,2,4,3,2,2,1,4,4,2,2,1,4,2,1,2,3,2,3,1,2,4,4,4,3,3,2,2,3,3,1,1,4,1,2,1,4,5,5,3,3,1,1,6,4,2,4,3,6,3,7,4,4,1,4,4,3,4,4,4,4,1,1,1,1,3,3,1, ,170, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,746,afd2e4b20819bd104680a9772cdb5a66,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,5,3,1,63, , , ,1,1,1,1,1,1,1,4,5,5,5,5,4,2,3,4,5,1,4,5,4,5,4,4,4,2,3,3,4,3,4,5,5,4,5,5,4,2,2,3,2,1,1,3,1,1,2,7,5,6,7,7,7,4,3,7,7,3,3,7,3,7,7,4,7,1,1,3,4,3,6,3,2,1,1,1,1,3,1,102, , , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,511,767d8e5a98263e23d258a50ce1b77d99,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,9,2,2, ,96, , ,5,3,4,5,5,5,2,5,5,5,4,4,2,1,4,2,1,1,2,1,1,3,1,4,2,1,2,3,1,2,2,4,2,3,5,1,2,1,1,1,1,1,1,1,1,1,2,6,7,6,4,3,6,1,2,6,5,6,7,7,5,6,5,2,7,7,7,2,1,1,3,2,1,1,1,1,1,1,1, ,185, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,753,9c4607c5caf633d5e948847fbb8d118d,1,NA,NA,3,NA,2,7,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,6,5,1,101, , , ,4,3,3,1,3,5,2,5,5,3,5,5,4,5,5,5,4,3,1,5,3,4,1,4,4,3,3,4,2,4,5,4,5,5,5,2,3,3,3,2,2,3,1,5,4,1,7,7,7,7,7,6,6,6,1,7,7,7,5,7,6,6,4,2,7,1,4,2,4,3,3,3,2,2,1,1,2,3,1,140, , , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,858,b894828cdb48ac4dd9856084b316f278,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,2, ,104, , ,3,1,4,2,3,2,3,5,5,5,5,3,4,4,4,3,3,1,4,4,3,2,1,3,3,1,3,2,3,4,1,4,2,5,3,4,3,1,1,1,1,1,1,2,1,1,1,2,3,5,5,5,6,1,2,6,6,3,2,6,3,7,2,1,7,1,1,7,4,7,1,7,6,6,4,4,4,4,4, ,193, , 
8/29/2020 0:00:00,8/29/2020 0:00:00,100,695,a2317d621b28f4c236aa8e238b99969d,1,NA,NA,1,NA,2,"2,10",NA,2,NA,I don’t have the word yet. But the last time I did this survey I ticked male. Still figuring things out. Early days.,1,3,NA,1,NA,1,NA,8,1,1,50, , , ,5,3,5,4,2,5,1,5,5,2,5,5,4,4,5,4,4,2,3,3,4,4,3,4,4,4,3,4,3,3,5,4,4,5,5,3,4,1,1,1,1,1,1,2,1,2,1,5,6,7,7,7,7,5,2,4,7,7,6,7,6,7,6,2,7,2,1,7,4,7,1,4,4,4,4,4,4,5,1,89, , , 
8/30/2020 0:00:00,8/30/2020 0:00:00,100,1499,bb9de897555fa92c95312fc2c734bb9f,1,NA,NA,1,NA,2,9,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,4,2,1,54, , , ,3,1,3,1,2,3,2,4,4,3,2,4,3,2,2,3,2,1,2,3,4,3,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,6,5,5,6,3,2,5,2,2,4,2,6,6,7,7,7,7,4,6,1,4,4,4,4,3,4,4,4,4,4,4,2,2,93, , , 
8/15/2020 0:00:00,8/30/2020 0:00:00,100,1302651,fd3edf527e205ca8297ef822708a94ef,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,2,1,56, , , ,3,2,3,2,1,3,1,4,5,5,4,3,3,3,3,3,3,1,3,3,3,1,1,3,3,1,3,3,3,3,2,3,4,2,1,4,1,2,2,1,1,3,2,3,1,2,3,7,6,7,6,7,6,5,1,7,7,3,3,3,3,2,1,6,4,6,5,7,6,7,1,7,1,1,1,1,2,3,1,95, , , 
9/2/2020 0:00:00,9/2/2020 0:00:00,100,516,5e8c83d0683236afd8a06d04aed0684b,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,1,76, , , ,1,2,2,3,2,2,1,5,5,5,5,5,5,3,4,4,4,1,2,3,4,3,1,4,3,1,4,3,3,3,1,5,2,2,5,3,4,3,3,2,1,1,1,3,3,1,4,7,5,7,7,7,5,2,2,5,7,6,6,6,6,7,4,3,7,2,2,6,4,6,3,5,4,4,4,4,2,3,1,115, , , 
8/21/2020 0:00:00,9/3/2020 0:00:00,100,1118977,f5498f58b9a131b9bbcd19ffe85870b9,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,6,1,2, ,39, , ,4,2,4,3,2,4,1,1,1,5,1,1,2,2,2,2,1,1,2,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,6,1,1,1,2,2,1,1,6,2,2,5,6,6,5,7,6,2,4,2,2,3,3,3,5,3,2,2,2,2,2,3,1, ,128, , 
8/29/2020 0:00:00,9/5/2020 0:00:00,100,605433,ba6ad88e3f3d17344630099662625d5a,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,6,2, ,46, , ,4,4,4,1,4,4,4,1,1,4,1,1,2,4,3,3,2,1,4,4,2,4,1,3,4,1,2,3,2,2,2,4,3,4,3,3,1,3,3,2,3,3,3,3,2,2,4,4,4,2,2,1,1,1,5,1,2,7,7,7,7,7,7,2,7,1,1,2,2,2,6,3,4,4,4,4,4,2,1, ,135, , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,1214,88972e9ac69a91ca34bff82bffe86442,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,1,3, , ,57,4,5,4,5,4,4,4,2,5,5,2,2,2,3,3,3,2,2,1,2,2,2,3,1,2,4,1,3,2,2,2,2,3,2,3,3,2,1,2,2,1,2,2,2,3,2,2,7,2,6,2,2,1,1,1,6,1,2,7,7,7,7,7,7,1,7,1,1,5,2,6,2,2,1,1,1,1,2,2,2, , ,10,3
9/5/2020 0:00:00,9/5/2020 0:00:00,100,865,0481f99c11acf65ebf31fe5a81364c45,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,2,1,27, , , ,5,5,5,5,5,5,2,2,1,1,1,1,3,3,2,4,2,1,3,3,3,3,1,3,4,1,3,2,2,3,3,2,3,4,1,3,1,1,1,1,1,1,1,2,1,1,5,5,5,5,2,1,1,1,4,4,6,7,7,7,7,7,6,4,4,1,4,7,4,6,2,6,4,1,1,1,4,1,2,66, , , 
8/15/2020 0:00:00,9/5/2020 0:00:00,100,1810551,5b14e5d21bd1c0d87432d8e18fb8b659,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,6,1,1,49, , , ,2,1,4,1,3,3,4,5,5,5,2,2,2,3,3,3,4,1,2,2,2,3,1,4,2,1,3,2,2,3,3,4,4,4,3,2,2,1,2,1,1,1,1,4,1,1,6,7,5,5,5,2,4,2,7,5,5,3,2,7,7,7,7,2,7,1,1,4,3,4,4,4,6,3,4,4,1,1,5,88, , , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,1006,35e0b829a51085b35797cff3999d1510,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,4,3,2, ,36, , ,3,2,3,2,3,3,4,3,2,2,1,1,2,2,2,3,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1, ,125, , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,927,a25dd2fd12d724cb7eb14a7f5b5660ce,1,NA,NA,1,NA,2,3,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,6,2,1,49, , , ,4,2,4,4,4,5,2,4,4,3,2,3,4,4,4,3,3,3,4,4,3,3,1,5,3,2,3,3,4,4,3,3,3,4,4,5,3,1,1,1,1,1,1,1,1,1,2,6,6,6,6,2,2,2,2,6,5,3,4,3,4,4,3,4,4,2,4,4,4,4,4,5,5,6,6,6,4,4,2,88, , , 
8/29/2020 0:00:00,9/5/2020 0:00:00,100,626758,182a3c59721548e7dd6366dcb98534f0,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,6,NA,6,3,2, ,67, , ,3,1,3,2,2,2,3,4,4,1,2,2,2,3,3,3,2,1,2,3,2,3,1,3,3,1,2,2,2,3,3,4,4,5,3,2,2,3,4,3,4,3,3,4,4,5,4,5,5,6,4,5,6,5,5,3,6,7,7,7,7,7,7,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,2, ,156, , 
8/29/2020 0:00:00,9/5/2020 0:00:00,100,631351,067a17a98de03e0071bcb730392c0632,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,2,2, ,81, , ,2,3,3,2,3,2,2,2,3,2,1,1,3,4,3,2,2,NA,3,3,2,3,1,3,3,1,2,3,2,2,2,3,1,3,2,2,2,2,1,1,2,1,1,3,1,1,4,5,3,6,5,2,2,2,2,6,3,2,3,2,3,2,4,3,4,2,2,2,4,5,3,1,2,3,2,1,3,1,4, ,170, , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,804,b4c88e9b624690cae064a65eec9831c2,1,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,3,1,76, , , ,2,1,4,2,4,5,1,5,5,5,5,5,1,2,3,3,2,1,1,2,2,4,1,3,3,2,3,2,1,3,1,3,3,3,2,3,2,1,1,1,1,1,3,1,3,1,3,7,6,7,7,7,7,6,1,7,6,7,3,3,6,7,7,2,7,1,1,2,2,5,2,4,4,4,4,4,4,1,1,115, , , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,593,a32b389595ad66238e98b73ed83376d0,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,4,2, ,101, , ,4,2,4,4,4,4,2,5,4,3,4,4,3,4,3,3,3,1,1,4,2,3,2,3,2,2,3,3,2,3,3,3,3,4,3,2,1,1,1,1,1,1,1,2,1,1,2,6,6,7,6,5,6,4,2,3,6,6,6,6,6,6,6,2,6,6,6,4,3,3,4,4,3,4,4,4,4,4,1, ,190, , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,861,3e051008075ab5ccea45278ea6f935f6,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,5,2,1,46, , , ,5,3,4,3,3,4,3,4,5,5,2,3,3,4,3,2,4,1,2,4,4,3,2,3,3,1,3,2,2,2,2,3,3,4,5,2,2,1,2,1,1,1,1,2,2,1,6,3,7,5,6,5,5,2,3,2,2,6,6,7,6,6,6,2,7,2,2,4,4,4,3,3,2,2,2,2,2,4,1,85, , , 
8/31/2020 0:00:00,9/5/2020 0:00:00,100,493330,9ab59ba2df3fda01af9888451adb778a,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,2,3, , ,85, ,4,4,4,2,4,4,5,5,5,4,4,4,5,4,3,3,2,2,2,3,2,2,1,4,3,2,3,2,3,3,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,7,5,5,5,5,2,3,4,2,5,3,4,3,4,3,3,2,5,5,7,7,6,4,7,2,7,2,4,4,4,5,3,1, , ,12, 
8/15/2020 0:00:00,9/5/2020 0:00:00,100,1854039,ee4795a6df39ec523b5c058fb4301593,1,NA,NA,4,NA,2,6,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,4,2,2, ,236, , ,5,4,5,2,3,4,2,5,5,3,5,5,4,2,4,3,4,2,2,4,4,2,1,3,4,1,3,2,2,3,1,3,2,2,5,3,1,2,2,2,1,2,1,1,3,2,7,5,5,7,5,3,4,1,2,6,5,4,3,5,7,7,7,1,1,1,2,3,3,3,4,4,7,7,7,7,1,1,1, ,325, , 
8/29/2020 0:00:00,9/6/2020 0:00:00,100,708788,368f7a38f214a78104ab532d0b1d29a9,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,6,NA,5,2,1,75, , , ,3,2,2,1,1,3,3,4,5,5,5,5,4,3,3,2,4,1,4,5,4,4,3,4,3,1,4,4,3,4,4,3,4,3,3,4,3,2,3,2,2,1,1,3,2,1,3,6,6,7,6,6,6,4,2,6,7,5,6,6,6,6,6,4,7,2,4,6,4,6,2,6,2,2,2,2,1,4,1,114, , , 
9/7/2020 0:00:00,9/7/2020 0:00:00,100,432,c8170fd3c10c16ce25ec84dcc00c165d,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,5,1,3, , ,85,7,3,2,3,2,1,3,3,4,4,4,4,4,4,3,3,3,3,1,3,3,3,1,1,3,2,1,3,2,2,3,2,4,3,3,3,3,1,3,3,3,3,1,1,3,1,1,4,3,4,6,4,2,2,2,2,3,2,6,5,7,5,7,4,4,4,4,4,7,4,7,1,7,2,2,2,2,2,1,1, , ,12,6
9/8/2020 0:00:00,9/8/2020 0:00:00,100,1135,d144f8f1773b0226335d5e376ab56819,1,NA,NA,1,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,1,43, , , ,2,2,2,1,1,2,4,2,3,2,1,1,2,3,3,2,2,1,4,3,3,1,1,3,2,1,2,2,2,3,1,2,1,4,3,4,2,1,1,1,2,2,1,2,1,1,5,5,1,5,1,1,1,1,6,1,5,6,3,4,3,3,1,2,6,3,3,6,4,4,3,5,3,2,4,4,3,1,3,82, , , 
9/13/2020 0:00:00,9/13/2020 0:00:00,100,650,fc9647e6e28b723bdfca3475bdf22bf9,1,NA,NA,4,NA,2,5,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,2, ,164, , ,5,5,5,5,5,5,1,1,5,5,5,5,3,3,3,3,2,1,2,3,3,3,1,4,4,1,4,3,2,4,1,4,3,4,4,2,2,4,4,3,2,2,2,4,3,3,7,5,7,7,7,5,3,1,2,4,7,6,6,7,4,4,7,2,7,1,1,2,2,2,7,2,2,1,1,1,1,3,1, ,253, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,698,7a621da1b879805081f60632af12a891,1,NA,NA,3,NA,2,"3,6,9",NA,1,NA,NA,NA,3,NA,1,NA,1,NA,6,2,1,44, , , ,4,4,4,2,4,5,2,4,4,2,3,2,2,2,2,3,2,1,1,3,2,1,1,3,1,1,2,2,2,2,2,3,3,2,1,4,1,2,1,1,1,1,1,1,1,1,6,5,2,5,2,1,1,1,4,2,6,3,5,6,6,6,2,4,6,6,4,7,7,7,2,7,6,4,4,4,6,3,1,83, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,775,19de35148d2cf37265d8325b8c0e1ad7,1,NA,NA,3,NA,2,"7,10",NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,1,3, , ,85,6,3,2,3,2,3,3,2,3,3,3,2,3,3,3,2,3,2,1,2,3,3,3,2,3,3,1,2,2,1,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1,6,5,3,2,3,2,2,1,5,2,2,6,5,6,6,6,6,4,6,2,4,4,4,3,5,4,1,1,1,1,2,1,2, , ,12,5
9/15/2020 0:00:00,9/15/2020 0:00:00,100,896,c26e0a5bb5c586d0df7435d7412f08e7,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,4,3, , ,57, ,3,1,3,2,2,3,3,4,3,4,2,2,3,2,2,4,3,2,2,2,3,2,1,3,3,1,2,2,2,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,7,4,4,5,5,2,1,1,6,4,4,6,6,6,6,6,6,4,4,4,4,6,4,6,4,4,2,2,2,2,4,3,1, , ,10, 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,943,b11a518735ef10b8b195175196b1c6e0,1,NA,NA,1,NA,2,5,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,2,1,41, , , ,4,2,5,4,3,5,3,4,4,3,3,3,3,3,3,3,3,1,2,4,3,3,1,2,4,1,3,2,1,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,1,1,6,5,5,2,2,1,5,1,6,1,1,6,6,6,7,7,6,4,6,4,6,4,4,4,3,4,2,2,2,2,2,1,1,80, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,625,c5cba8538e8eca44ab3fe0fb1637f979,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,7,1,3, , ,141,8,5,4,5,5,5,5,1,5,5,5,5,5,4,3,5,4,3,1,4,5,3,5,4,4,4,1,4,2,4,4,4,5,3,3,6,5,4,3,3,2,1,1,1,4,1,1,5,7,7,7,7,7,7,3,1,6,7,6,6,6,3,7,6,4,6,2,2,6,4,6,2,6,3,2,2,2,1,5,2, , ,16,7
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1280,b3736f872b6f175b00f20de67d5cebbe,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,6,2,1,69, , , ,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,2,1,2,4,3,2,1,2,1,1,2,2,2,2,2,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,4,5,5,6,3,2,4,3,3,4,4,5,5,4,4,6,6,3,5,1,4,2,3,3,6,3,4,2,2,4,3,2,2,108, , , 
